PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
5798,1,3,"Vega, Master. Bradley",male,26.661233739342755,1,0,SOTON/O 444237,148.657445826367,,S
5799,1,1,"Young, Master. Jill",male,17.08279068797828,0,0,STON/O 540252,130.02805648242207,D156,S
5800,0,1,"Rivera, Dr. Christopher",female,13.08757456634121,2,0,34625,6.022173013784211,,C
5801,0,3,"Madden, Master. Rebecca",female,28.987814006119503,0,0,PC 760726,104.06371881419867,,S
5802,0,2,"Dickson, Master. Ann",male,39.825508423929456,0,1,44990,13.316219926041784,,Q
5803,0,3,"Ramirez, Mrs. Matthew",male,34.21325246802823,1,0,62657,120.32574155116119,,S
5804,1,3,"Love, Miss. Megan",female,20.374686085059352,0,0,76816,71.04299191223608,,S
5805,0,2,"Macias, Dr. Molly",male,27.963397606387943,0,0,66704,162.5491365865556,,S
5806,0,1,"Mcdonald, Mrs. Ashley",male,43.018550224814625,2,0,20150,29.14549023978107,,S
5807,0,1,"Montes, Dr. Christina",female,39.563809430840315,2,0,STON/O 290697,65.7611114557148,E172,S
5808,1,3,"Ortega, Dr. Jeremiah",male,22.261219814827186,0,0,26725,66.45316830745499,F157,S
5809,1,3,"Coleman, Miss. Benjamin",male,21.35505074070431,0,1,47593,34.27600029033898,,S
5810,0,1,"Alexander, Miss. Rhonda",female,5.969221751614036,1,0,68854,183.49050132620022,,S
5811,0,1,"Murphy, Mr. Ashley",female,23.9882413298469,0,0,55768,13.963367116938807,,S
5812,1,1,"James, Mrs. Lori",female,5.6989549738607685,0,1,PC 331339,214.2051651055601,,C
5813,1,3,"Keller, Miss. Emily",male,58.93897562340561,0,0,STON/O 736951,83.5972264034071,,C
5814,0,3,"Bradley, Dr. Connor",male,18.02834580386606,0,0,72980,47.86829540811732,,S
5815,0,2,"Washington, Dr. Samantha",female,45.525731974385046,0,1,W.E.P. 247831,3.9297926969377714,,S
5816,0,3,"Copeland, Dr. Victoria",male,55.45348691048787,1,0,30094,15.012220634914328,,Q
5817,0,3,"Wright, Mrs. Cindy",female,33.02681971939184,0,0,W.E.P. 269538,92.03137048279592,C151,S
5818,0,3,"Mcclure, Master. Karen",male,28.59980041058331,0,0,70071,65.12590643121884,B156,S
5819,1,1,"Rose, Mr. Melinda",female,11.486886415228845,1,0,22159,164.42808002333592,,S
5820,0,1,"Sandoval, Dr. Karen",male,22.935598296917142,0,1,PC 803464,25.274267451240817,,S
5821,1,1,"Oneill, Mr. Joseph",male,52.45551067016636,3,1,82256,112.43039541266909,D139,C
5822,0,3,"Johnson, Master. John",male,34.91753681471177,0,0,CA 115049,98.96209194160352,E137,C
5823,1,3,"Mcgee, Mr. Anthony",female,30.396874904423722,3,1,76529,169.26768255130108,G66,S
5824,1,3,"Sullivan, Mrs. Tammy",male,48.36972492845928,1,0,SOTON/O 624142,15.903650527881052,,S
5825,0,1,"Allen, Mrs. Laura",male,39.748067678380025,0,0,STON/O 153219,34.11355938621436,E198,S
5826,0,2,"Moon, Dr. Aaron",male,27.92977593108332,1,0,STON/O 461557,4.221466104630525,,S
5827,1,2,"Oliver, Mr. Larry",male,33.02758169943036,0,0,69966,44.69183400423704,E110,C
5828,0,3,"Williams, Miss. Anthony",female,19.247089475961698,0,0,74084,65.89859039510392,,S
5829,0,2,"Smith, Master. Vicki",male,22.14543095090979,0,0,30953,13.591202194921978,,S
5830,0,1,"Johns, Mrs. Jennifer",male,27.11181919037878,2,0,45093,9.295536413473247,C134,S
5831,1,3,"Mitchell, Mrs. Michelle",male,37.80459487323165,1,1,73947,51.01742190194645,E151,S
5832,0,2,"Andrade, Master. Jason",female,12.536918382339362,1,0,SOTON/O 534764,24.971848922024172,,S
5833,1,3,"Williams, Miss. Karen",female,31.067364625918202,1,1,PC 631844,27.80547270448913,,S
5834,0,1,"Mckinney, Miss. Mikayla",male,24.5419297591171,0,0,17315,31.849700845138386,B37,S
5835,1,3,"Marsh, Dr. Russell",male,17.386990941473137,0,0,72002,35.818166553823886,,S
5836,0,3,"Davenport, Master. Roger",male,24.617118307116836,0,1,PC 703578,10.878330144464872,,S
5837,1,3,"Fleming, Miss. Michael",female,0.42,1,0,SOTON/O 270738,43.10645353171218,B145,S
5838,0,3,"Potts, Miss. Sandra",male,19.393758563602688,0,0,51701,3.5800071643642952,,S
5839,0,3,"Madden, Mrs. Lisa",female,14.607183650936616,1,0,SC/Paris 146426,6.0243089650826,,Q
5840,1,3,"Vang, Mr. Robert",male,26.0811754035893,2,2,20387,62.157933163904275,,S
5841,0,3,"Douglas, Master. Jessica",female,0.42,0,0,W.E.P. 798130,65.73301610303946,A17,S
5842,0,3,"Rhodes, Master. Chris",male,32.672498409132565,1,0,STON/O 618362,15.484172647057722,C19,C
5843,0,2,"Mccarthy, Mrs. Frederick",female,42.731926149696086,0,3,66322,10.20972415401324,,S
5844,0,2,"Deleon, Dr. Christopher",male,28.357850788781413,0,0,CA 543173,2.775251617784858,,Q
5845,1,1,"Dixon, Mrs. Bobby",male,36.98308622766127,1,2,CA 863353,27.14042811413073,,C
5846,0,3,"Daniel, Dr. Gary",female,22.821772210382598,0,1,54884,35.57013984488747,,S
5847,0,3,"Barajas, Mr. Amber",male,8.23530426713777,2,1,92464,114.85960031598788,,C
5848,1,3,"Robinson, Mrs. Joseph",male,30.02367849799914,0,0,STON/O 151050,0.12314943462670934,G117,S
5849,0,1,"Santiago, Master. Joseph",female,39.525297277793065,1,1,W.E.P. 850355,26.032118786940817,,S
5850,0,2,"Benson, Miss. Jessica",male,11.458566241492797,0,0,CA 729306,27.174478334733752,,S
5851,0,1,"Simpson, Mr. Phillip",male,23.486818131494307,2,0,61544,108.82138459442332,,S
5852,1,3,"Larson, Mrs. Michael",male,26.540370387338164,1,0,SC/Paris 982314,10.910273022490385,,C
5853,1,1,"Lee, Master. Jennifer",male,69.91970703398923,0,0,PC 601783,3.4239762629740453,,S
5854,1,3,"Graves, Master. Christie",female,33.12719672607848,0,0,26486,24.03180823889345,,S
5855,0,1,"Proctor, Master. Jessica",male,3.3219698959071167,0,0,A/5 818078,47.37842582627281,,S
5856,1,2,"Short, Miss. Andrea",male,0.42,0,0,60866,97.6472974821194,,C
5857,0,3,"Herrera, Master. Anthony",male,40.2269836236925,1,0,A/5 281898,15.668634785753655,A143,S
5858,0,3,"Torres, Miss. Timothy",male,64.79044766395141,0,1,72193,14.471611250823772,,C
5859,0,1,"Quinn, Mrs. Jamie",female,26.066357215589935,0,1,30411,19.72452727290047,,S
5860,0,3,"Lopez, Dr. Sean",female,25.228525711180872,1,0,SC/Paris 595520,6.2913821749099625,,S
5861,0,1,"Martinez, Mr. Tracy",male,36.03083846676635,0,0,68381,189.08320191222478,A112,S
5862,0,3,"Howell, Mr. Michaela",male,18.823850283168476,0,1,43891,38.89363322716772,,S
5863,0,3,"Miller, Mrs. Cindy",female,0.42,0,0,53898,15.888043859355106,F2,S
5864,0,2,"Mendoza, Mrs. Michelle",male,44.521701449859606,0,1,CA 638862,22.450252803635816,,C
5865,1,3,"Ferguson, Master. Lauren",male,21.415450202374387,0,0,STON/O 272552,100.47940570243681,,C
5866,0,1,"Bishop, Master. Martin",male,44.70165012149919,2,0,W.E.P. 991720,56.00065367923705,G111,Q
5867,1,3,"Kelley, Mrs. Christopher",male,19.346184935650477,0,0,44045,40.282861560279606,,C
5868,0,3,"Anderson, Mr. William",female,31.704907784447535,0,0,CA 861673,64.51419890017236,A12,S
5869,1,3,"Miller, Mrs. Kim",male,41.967647264841716,1,1,SC/Paris 870704,70.49311261578698,,S
5870,0,2,"Turner, Master. Steven",female,44.98491331500621,1,0,36575,10.796653866638614,,S
5871,0,2,"Martin, Mrs. Jessica",male,33.261841344739935,0,0,16159,8.639131937842834,,S
5872,0,1,"Whitaker, Master. Regina",male,32.565347341186,0,0,PC 663788,170.10446798007231,,S
5873,1,3,"Valdez, Mr. Lynn",female,38.67588652250756,0,2,SC/Paris 769247,10.272903749030277,,C
5874,1,3,"Estes, Dr. Alicia",female,36.49837348151813,0,0,A/5 559361,31.252179048290486,C99,C
5875,0,3,"Simon, Mr. Martin",female,11.923472521601617,0,1,45872,203.08625558090344,D155,Q
5876,0,3,"Ponce, Miss. Gabrielle",male,12.190847039746213,0,0,26112,26.996632544473748,,S
5877,1,1,"Henderson, Master. Jesse",female,0.4731725577076844,1,0,A/5 807461,36.164757110586145,,C
5878,1,1,"Baker, Mrs. Matthew",male,40.73111201175505,0,0,STON/O 235065,80.06443448991419,G143,S
5879,0,1,"Griffin, Mrs. Kimberly",male,24.459783168046,0,3,67252,20.8055882234441,,S
5880,0,1,"Gentry, Master. Jordan",male,41.48276143526823,0,0,CA 597755,28.196716173828783,,C
5881,0,1,"Tran, Miss. Lisa",male,35.651948028362874,1,1,89827,20.18633089031769,B125,S
5882,1,3,"Williams, Master. Elizabeth",female,15.966026458006427,2,0,CA 746908,16.94152434617713,,Q
5883,0,2,"Nguyen, Mrs. Jacqueline",female,28.316885930513095,1,0,24250,31.915727265970872,,S
5884,1,1,"Morgan, Dr. Jessica",male,23.632491276702712,1,0,A/5 897131,68.4984880231666,,C
5885,0,3,"Reyes, Miss. Patrick",male,21.470871276310127,0,1,15967,100.97873545078203,,Q
5886,0,1,"Phillips, Mrs. Raymond",female,42.81402255690594,1,0,25208,31.754794938905924,,C
5887,0,3,"Cunningham, Mr. Randy",male,65.15040858766741,1,0,A/5 496989,19.356976839853772,F158,C
5888,1,2,"Cummings, Miss. Nicole",male,45.62685098440967,0,0,STON/O 271049,121.29000866980462,,S
5889,1,3,"Benitez, Master. Robert",male,29.622610856996346,0,0,41271,20.468070389347666,,S
5890,0,3,"Perkins, Mr. Carol",male,47.63310863938574,1,0,CA 553190,74.58380251355464,C19,C
5891,1,1,"Mathews, Dr. Corey",female,53.980637104351246,0,2,PC 234072,69.03936905190726,,C
5892,0,3,"Richards, Dr. Bethany",male,10.506809047655842,0,1,SC/Paris 601035,2.5528646112437,,S
5893,0,3,"Jones, Master. Donald",male,47.14796665907542,0,0,SOTON/O 154199,9.778816717742089,,S
5894,0,3,"Scott, Master. Elizabeth",female,40.77554826240487,0,0,W.E.P. 546115,42.530635167571326,,S
5895,0,2,"Montgomery, Mr. Sandra",male,46.633666793191,0,1,87805,101.10670894154963,,S
5896,0,2,"Fritz, Mrs. Darren",female,41.386024384236606,0,0,82244,45.06925709701797,A50,S
5897,1,3,"Mendez, Miss. Brent",male,26.81179389452203,1,1,SOTON/O 616992,67.87758639161616,,Q
5898,0,3,"Cruz, Miss. Peter",female,58.46018901855874,1,1,W.E.P. 272126,66.29043120126141,,C
5899,1,1,"Ferguson, Mr. Jerry",male,34.754380520150086,1,1,44988,34.09714575591065,G199,S
5900,0,1,"Ortiz, Master. Laura",male,23.919421710280453,0,1,CA 870976,41.14028720610088,,S
5901,1,2,"Cowan, Master. Manuel",male,37.08369221056524,0,1,76497,3.697483049043595,F199,S
5902,0,1,"Gonzales, Mrs. Brittany",male,43.613542624190046,2,0,12567,131.36894078356826,,S
5903,0,2,"Woods, Dr. Michael",female,31.326655062067942,0,0,STON/O 484268,56.09602221064364,,S
5904,0,1,"Chang, Dr. Sherri",male,35.50390936931115,1,0,CA 187211,8.39117344571295,,S
5905,0,1,"Sexton, Mr. Zachary",female,31.237139149451117,0,0,A/5 154682,13.986064163539227,,S
5906,1,1,"Rivera, Mr. Craig",male,20.75893973659099,0,0,80012,0.23314895459830495,B80,S
5907,0,3,"Hall, Dr. Elijah",female,18.494457579211208,0,0,24391,15.326783404297634,,S
5908,1,1,"Armstrong, Mrs. Stephanie",female,10.36057198799778,2,0,69984,19.03531193261245,,S
5909,0,1,"Brown, Mrs. Lori",male,51.252280476654434,1,0,W.E.P. 402833,57.46467911211817,,S
5910,0,2,"Thomas, Mr. Justin",male,26.87215852618474,1,0,STON/O 827338,32.37595118966811,C66,S
5911,0,3,"Green, Miss. Andres",male,0.42,2,0,95113,92.50500134264958,D126,S
5912,1,3,"Valencia, Miss. Laura",male,35.55146310991313,0,1,42145,4.53931256654661,,C
5913,1,3,"Serrano, Dr. Michelle",male,35.26157946310224,0,0,44982,61.38285095357151,,S
5914,0,1,"Hensley, Master. Anthony",male,3.8680524403744627,2,0,A/5 878114,103.92975631746613,,S
5915,0,3,"Wilson, Master. James",female,18.34645308333433,0,0,STON/O 921401,27.35089332094583,,S
5916,0,2,"Gibson, Miss. Todd",female,17.731953516146994,0,0,SC/Paris 603563,17.035406799440157,,S
5917,1,2,"Lee, Mrs. Alexander",male,19.60825232890813,1,0,62729,29.490479350246073,A124,S
5918,1,3,"Moore, Dr. Jerry",male,46.97886206384999,1,0,STON/O 278169,77.75753752746812,,C
5919,0,3,"Johnson, Mr. Jason",female,27.915714327064286,1,0,SOTON/O 456495,125.69083805479875,D108,S
5920,0,3,"Horn, Master. Julie",male,24.018711612573885,0,0,SC/Paris 261626,3.391891659207902,,S
5921,0,3,"Burnett, Miss. Brad",male,45.71345919108831,1,0,SC/Paris 672454,37.59379736277547,C40,S
5922,1,3,"Figueroa, Master. Matthew",female,36.934868432571875,1,0,83702,51.04232579552567,D76,S
5923,0,1,"Jordan, Mrs. James",male,5.626304388328311,3,0,A/5 495808,0.8815302116011889,G102,S
5924,1,2,"Daniels, Mrs. Nancy",male,21.36726905164936,0,1,67921,9.998717232915757,A167,Q
5925,0,1,"Dawson, Master. Kayla",male,34.50746921987524,0,3,SC/Paris 500031,3.230210490412191,,S
5926,1,3,"Whitehead, Mrs. Melinda",male,16.925538123831537,0,0,37480,17.15052431848937,,S
5927,1,1,"Lee, Mr. Kenneth",male,58.41376703789584,0,0,22901,11.496134107163487,,C
5928,1,3,"Rodriguez, Mr. Chad",male,31.580302691136172,1,1,66161,33.35451181339514,B189,S
5929,0,2,"Gallagher, Miss. Teresa",male,19.45273124591465,0,0,A/5 351810,53.26005915477179,,S
5930,1,2,"Hart, Dr. Ryan",female,14.278788993295306,0,0,W.E.P. 945448,92.32690377146653,,S
5931,0,1,"Hall, Mrs. Steven",male,42.985386232499835,0,0,SOTON/O 697238,18.142487609655916,,S
5932,0,2,"Roberts, Dr. Albert",male,20.929932882084607,0,1,STON/O 605953,2.5860601147634634,A8,S
5933,0,3,"Blackwell, Master. Ashley",male,35.318938496083895,0,0,STON/O 746665,0.19277961156549947,,S
5934,1,1,"Newton, Miss. Caitlin",male,13.878729003757936,1,0,W.E.P. 845776,93.07209573323631,,Q
5935,0,2,"Vaughn, Mrs. Jacob",female,30.982769081343044,0,0,CA 932639,105.24228134128022,,S
5936,1,1,"Padilla, Mr. Caroline",male,21.09759742963154,0,0,W.E.P. 291260,5.323204008801582,,S
5937,1,2,"Jones, Master. Richard",male,25.584478211349246,0,0,SC/Paris 263688,0.5114024005950536,C145,S
5938,0,1,"Ryan, Mr. Donna",male,18.8520687946036,0,1,80387,80.53831259332061,B129,S
5939,0,2,"Santiago, Master. Ryan",male,44.358767889315786,0,0,SOTON/O 377386,51.183783285598935,,S
5940,0,3,"Day, Mr. Sara",male,23.12594434825943,1,1,57920,40.61280934341791,,S
5941,0,2,"Lopez, Mr. Oscar",male,27.99159927112417,0,0,CA 397529,38.09303756881421,B72,C
5942,0,2,"Cummings, Miss. Hannah",male,28.66800806881758,0,0,STON/O 717550,74.30793768939108,D44,C
5943,0,3,"Thomas, Miss. Edward",female,52.571781702870794,0,0,SOTON/O 997643,17.35846998744015,,S
5944,1,1,"Scott, Mrs. Geoffrey",female,42.46432022347959,0,0,SOTON/O 310144,24.642299035157276,,S
5945,1,2,"Gordon, Mr. Melissa",female,41.06953061589143,0,0,49706,4.052430050218524,,Q
5946,0,3,"Palmer, Dr. Richard",female,7.909587277631779,0,0,W.E.P. 773417,41.75048061414601,,S
5947,0,1,"Esparza, Master. Isaiah",female,20.810506573564453,3,0,W.E.P. 558744,161.96862430631532,,S
5948,0,3,"Gay, Mrs. Joshua",female,46.64066202160481,0,0,23289,16.693296758896984,,S
5949,1,3,"Morris, Miss. Christopher",male,13.606968584096904,1,0,85592,132.42995085842907,,C
5950,1,3,"Patterson, Master. Bruce",male,31.176189673704215,0,0,31714,65.32010328835239,,S
5951,0,3,"Phillips, Master. Amy",female,15.086338940348956,1,0,60483,13.320792039808795,,S
5952,0,1,"Spence, Miss. Benjamin",male,16.491298424268308,0,1,SC/Paris 461367,54.362013242342876,,S
5953,1,2,"Smith, Mrs. Marco",male,53.53099914009886,0,0,A/5 728588,22.803772404553097,A155,S
5954,0,2,"Adams, Dr. Carl",male,40.06978898206944,1,0,47216,6.522636590536192,,S
5955,0,1,"Glover, Dr. Jeffery",male,43.763963189124226,1,0,SC/Paris 791328,4.865302439303125,,S
5956,1,3,"Carter, Miss. Sarah",male,40.972380722292904,2,1,STON/O 694149,0.868881428289318,C196,S
5957,0,3,"Smith, Master. Michelle",male,28.049962928786968,0,0,12365,79.926996805421,,S
5958,0,3,"Brown, Miss. John",male,20.317646089345438,1,1,59030,108.07587843663325,,S
5959,1,3,"Conner, Master. Richard",female,24.370736368155093,2,0,PC 272308,32.940989842324754,,C
5960,1,1,"Cooper, Mr. Randy",female,27.314429638585548,1,1,15685,36.690725675307085,,S
5961,0,3,"Howard, Master. Susan",female,54.86800497059084,0,0,56805,58.815651091701824,,S
5962,1,3,"Harmon, Mr. Andrew",female,11.291009965586582,0,1,STON/O 910131,60.35026531480595,,C
5963,0,3,"Hurley, Master. Michael",male,22.24873971933688,0,0,W.E.P. 671049,19.587560253533777,,S
5964,1,2,"Lynn, Mr. Christopher",male,17.218512871724645,1,0,A/5 701995,8.668994231946256,F19,Q
5965,0,3,"Wells, Mrs. Peter",male,44.79272476528672,0,0,CA 328730,28.14255678043992,E55,S
5966,1,2,"Ball, Dr. Jason",female,55.95303563074735,0,0,PC 978688,59.70335878716572,,S
5967,1,3,"Garcia, Mr. Kristopher",male,34.32300903756955,0,0,15632,81.53517065637726,,S
5968,0,3,"Jones, Master. Cathy",female,35.47422168781018,2,1,SC/Paris 693923,4.6695292988998345,,S
5969,1,2,"Peterson, Mr. Ronnie",male,31.2784929225871,0,0,SC/Paris 272138,44.37477361519972,F47,S
5970,1,3,"Weber, Master. Ashley",female,36.12470584993575,0,0,71396,2.7807757896323446,F130,S
5971,1,3,"Foster, Dr. Leonard",male,40.82417227300678,1,0,PC 840927,87.08557785035023,F196,S
5972,0,1,"Mosley, Mrs. Benjamin",female,35.9589671804155,1,0,W.E.P. 752590,54.95157397139844,,S
5973,1,3,"Lopez, Mr. Angela",male,36.983680595896125,0,0,STON/O 529095,59.63940627379834,,S
5974,1,3,"Watson, Master. Andres",male,40.85580108891425,0,0,SC/Paris 724808,71.71511113232825,E4,S
5975,0,3,"Rodriguez, Dr. Raymond",male,5.104106582429058,0,0,40678,34.223482777768666,C93,S
5976,1,3,"Cole, Miss. Adam",female,30.028125022040154,1,0,50862,17.755088121798458,,C
5977,0,3,"Lang, Miss. Amber",male,34.27292658918324,0,1,A/5 721456,77.01052905370574,,S
5978,0,3,"Mejia, Mr. Karen",female,35.82607452727008,0,0,28114,75.11209189131868,,S
5979,0,1,"Dougherty, Dr. James",female,27.60759233502465,0,0,56004,7.248008033763698,,S
5980,0,1,"Day, Mr. Jason",female,32.25052099716013,1,0,W.E.P. 909828,116.52985177253913,,S
5981,1,3,"Silva, Master. Vanessa",male,19.921310334469254,0,0,42409,12.500879802120998,,C
5982,0,3,"Lewis, Master. Ryan",male,5.152173700231781,0,0,68871,18.297270520912345,C84,S
5983,1,3,"Perez, Miss. Laurie",male,43.763919418279194,0,0,99762,12.16197919816413,,S
5984,0,3,"Grant, Master. Sheri",female,14.118797553526955,0,1,34370,168.4808818403,,C
5985,0,3,"Phillips, Master. Amber",female,27.753645916407333,0,0,CA 873748,17.795289850084245,,S
5986,0,2,"Mays, Mr. Brady",female,19.512185139371923,1,1,SOTON/O 140575,177.72195269045392,,S
5987,0,3,"Wells, Miss. Jeffrey",male,52.218129918265106,0,1,59492,50.79709073594001,,C
5988,1,2,"Gardner, Mrs. John",male,28.88497399687799,0,1,32055,9.713511574432626,,Q
5989,1,3,"Johnson, Master. Adam",female,25.653609519651077,0,0,97581,40.3541873662692,,S
5990,1,3,"Young, Miss. Sydney",male,40.470122162163754,2,0,26491,106.9656548877894,C4,S
5991,0,3,"Garcia, Mrs. Matthew",female,60.19063834651462,0,0,SC/Paris 572478,41.23970737269541,F58,S
5992,0,2,"Brown, Mrs. Martin",male,35.67965337881324,0,0,91982,7.1124929781430675,,S
5993,0,3,"Morris, Miss. Joshua",male,24.716127537154303,0,1,77555,16.90914629389195,,S
5994,0,3,"Rodriguez, Mr. Paul",female,39.75231573896566,1,0,91768,12.732187252673738,E42,S
5995,0,3,"Miller, Miss. Holly",male,7.982493039858085,0,0,94990,6.725485273309244,,S
5996,1,1,"Ponce, Mrs. Michael",male,30.65000964090156,3,1,45896,19.82177965758449,F158,S
5997,0,3,"Huynh, Mrs. Shawn",female,57.915407169389766,0,0,SOTON/O 948046,54.097015856436236,,S
5998,1,3,"Ballard, Mrs. James",female,32.20846355360081,0,0,82936,24.10460706782385,,S
5999,0,3,"Jones, Miss. Timothy",female,31.508887186207076,0,1,CA 417548,29.331522814191935,A149,S
6000,0,3,"Combs, Master. Stephanie",female,30.28891156500508,0,0,98664,19.331652340703638,,S
6001,1,1,"Hernandez, Mrs. Thomas",male,24.46333207403321,1,0,84154,259.89478468418395,,S
6002,0,1,"Lopez, Miss. Michael",male,34.402869413108185,1,0,PC 213417,44.118349178652664,G197,Q
6003,1,3,"Jones, Mr. Jennifer",male,40.853822163244246,0,0,SOTON/O 353006,89.75296952531733,B150,Q
6004,0,1,"Castillo, Master. Paul",male,25.354519265129152,0,0,W.E.P. 994483,29.10972722155879,,S
6005,0,3,"King, Dr. Angela",male,0.42,1,0,43653,9.23445764679381,C116,C
6006,1,1,"Rogers, Mr. Melanie",female,36.51864507390256,3,0,49186,93.80304769913703,,C
6007,0,3,"Andrews, Master. Deanna",male,59.863765071281456,0,0,54857,72.07651194287715,,S
6008,0,1,"Booker, Mr. Heather",female,24.73234028721417,2,0,STON/O 403900,20.009624932721014,A135,S
6009,1,3,"Neal, Dr. Zachary",male,9.403712641407552,0,0,96216,46.62324163880861,,Q
6010,0,2,"Mcclure, Mrs. Adam",male,39.48378178625471,0,0,94021,4.906452601792164,F141,C
6011,1,1,"Roberts, Mr. Tony",male,54.41365169857605,1,0,52801,1.3337524454740204,,S
6012,1,2,"Caldwell, Mr. Sergio",female,37.411229976013296,1,0,PC 517142,84.57558642950241,C179,S
6013,1,2,"Peck, Master. Aaron",male,54.14580075833115,1,0,58167,142.3035314896788,,S
6014,0,3,"Nichols, Miss. Maria",male,41.11135963875998,1,0,93661,21.084273734703263,,S
6015,0,1,"Cox, Master. Eric",female,39.8959137994877,0,1,PC 109776,45.51209651363962,,Q
6016,1,3,"Dixon, Miss. Ashley",male,22.747990441610426,0,1,43336,63.16691833365399,C90,S
6017,0,3,"Gonzales, Dr. Kenneth",male,33.995696470545035,0,0,SOTON/O 687849,68.52942561359436,,S
6018,0,3,"Richardson, Master. Jason",female,29.587406605951127,0,0,87210,32.799432869025935,,S
6019,0,3,"Cruz, Mr. Cody",male,29.107699912066877,0,1,CA 290079,47.5030065688512,,S
6020,0,3,"Riggs, Dr. Patricia",male,26.445888208685055,1,0,CA 764636,53.508928544232646,B34,S
6021,0,3,"Smith, Master. Scott",male,33.15858854441976,1,0,28514,5.449203619029533,,C
6022,1,3,"Williams, Mrs. Fred",male,11.851170222085834,0,0,PC 271156,51.79745607107017,E171,Q
6023,1,1,"Miller, Dr. Crystal",male,41.36405758994204,0,0,68191,35.75508903106531,,S
6024,0,2,"Richardson, Mrs. Audrey",male,17.71156590107725,0,0,SC/Paris 383533,23.78093052968932,B88,Q
6025,0,3,"Johnson, Master. Jeremy",male,26.49620284993409,0,0,62072,15.172703236302201,,C
